Code,Name
24433,"MATANG SEULIMENG"
24413,"LANGSA BARAT"
24431,"KUALA LANGSA"
24439,"TELAGA TUJUH"
24438,"SUNGAI PAUH"
24449,"TIMBANG LANGSA"
24443,"ALUE DUA"
24444,"BIREM PUNTONG"
24442,"PAYA BUJOK SEULEUMAK"
24448,"PONDOK KELAPA"
24447,"KARANG ANYAR"
24441,"PAYA BUJOK TUNONG"
24446,"GEUDUBANG JAWA"
24445,"GEUDUBANG ACEH"
24415,"LANGSA BARO"
24411,"GAMPONG TEUNGOH"
24410,"LANGSA KOTA"
24416,"LANGSA KOTA"
24412,"BLANG SEUNIBONG"
24414,"TUALANG TEUNGOH"
24374,TEUNGOH
24372,"BLANG CUT"
24377,"BLANG CUT"
24376,SEUNEUBOK
24375,"BLANG MANGAT"
24352,"KEUDE CUNDA"
24379,"PULO MEURIA"
24353,"BATUPHAT BARAT"
24314,"KOTA LHOKSEUMAWE"
24313,"SIMPANG EMPAT"
24311,"TUMPOK TEUNGOH"
24312,"KUTA BLANG"
24319,"HAGU SELATAN"
24315,"KAMPONG JAWA"
24351,"BANDA SAKTI"
24882,SUBULUSSALAM
24781,"SIMPANG KIRI"
24881,PENANGGALAN
24780,PENANGGALAN
24884,"SUAK JAMPAK"
24779,RUNDENG
24883,"BUNGA TANJUNG"
24783,"SULTAN DAULAT"
24885,"LAE SAGA"
24782,LONGKIB
22872,IDANOGAWO
22876,ORAHILI
22871,SOMOLO-MOLO
22854,HILIDUHO
22850,HILISERANGKAI
22859,"FULOLO BOTOMUZOI"
22988,BATAHAN
22986,SINUNUKAN
22983,"BATANG NATAL"
22982,"LINGGA BAYU"
22984,"RANTO BAEK"
22964,"SIMPANG PINING"
22999,"ULU PUNGKUT"
22994,KOTANOPAN
22963,"SIMANGAMBAT TB"
22996,TAMBANGAN
22961,PANGKAT
22993,"LEMBAH SORIK MARAPI"
22995,"PUNCAK SORIK MARAPI"
22998,"MUARA SIPONGI"
22997,PAKANTAN
22915,PANYABUNGAN
22913,PANYABUNGAN
22916,PANYABUNGAN
22917,PANYABUNGAN
22919,PANYABUNGAN
22918,PANYABUNGAN
22953,"BATANG GADIS"
22911,"PANYABUNGAN BARAT"
22954,"KAMPUNG BARU"
22952,HUTARIMBARU
22955,"PADANG LARU"
22912,"PANYABUNGAN TIMUR"
22979,"PANYABUNGAN UTARA"
22978,"HUTA BARGOT"
22987,NATAL
22989,"LUBUK KAPUNDUNG II"
22976,SIHEPENG
22977,"HUTA BANGUN JAE"
22975,"NAGA JUANG"
22772,"TAHALAK UJUNG"
22773,"BATANG ANGKOLA"
22774,"SIPANGE SIUNJAM"
22775,"AEK UNCIM"
22733,SANGGAPATI
22735,"ANGKOLA BARAT"
22734,"ANGKOLA SANGKUNUR"
22732,NAPA
22738,SISIPA
22737,MARANCAR
22736,"MUARA BATANG TORU"
22739,SIPIROK
22758,"AEK BILAH"
22653,PINANGSORI
22657,"PAGARAN HONAS"
22654,SIALOGO
22652,LUMUT
22655,SIHADATUON
22656,"SUKA BANGUN"
22612,PANDAN
22614,"SIBULUAN INDAH"
22613,PANDAN
22615,"LUBUK TUKKO"
22619,KALANGAN
22634,"SIGIRING GIRING"
22636,"SAIT KALANGAN II"
22638,"AEK BOTTAR"
22631,TUKKA
22617,TUKKA
22621,"SIBULUAN NALAMBOK"
22623,SIPAN
22622,SARUDIK
22625,"PONDOK BATU"
22616,SARUDIK
22624,"PASIR BIDANG"
22642,"TAPIAN NAULI I"
22646,"MELA DOLOK"
22645,"ALOBAN BAIR"
22641,"TAPIAN NAULI II"
22643,"TAPIAN NAULI III"
22644,"TAPIAN NAULI IV"
22647,"MELA I"
22648,"MELA II"
22649,BAIR
22618,"TAPIAN NAULI"
22611,SITAHUIS
22562,KOLANG
22560,SORKAM
22571,"SORKAM KANAN"
22561,"SORKAM BARAT"
22572,SIMARGARAP
22563,"PASARIBU TOBING"
22564,"BUNGO TANJUNG"
22573,"UNTE BOANG"
22568,SOSORGADONG
22575,"SAWAH LAMO"
22651,"ANDAM DEWI"
22574,SIHARBANGAN
22567,"BARUS UTARA"
22565,MANDUAMAS
22576,SIGODUNG
22566,SIRANDORUNG
22461,"ADIAN KOTING"
22412,"HUTATORUAN VII"
22413,TARUTUNG
22411,TARUTUNG
22415,TARUTUNG
22416,SIHUJUR
22414,"HUTATORUAN III"
22419,"SIATAS BARITA"
22428,SANGKARAN
22418,"SIATAS BARITA"
22427,SIMANAMPANG
22429,SIDAGAL
22417,"SIATAS BARITA"
22463,SIMASOM
22465,"TORDOLOK NAULI"
22467,"SIBULAN BULAN"
22464,"PURBA TUA"
22466,PARDOMUAN
22472,PANGARIBUAN
22473,GAROGA
22471,SIPAHUTAR
22458,HASIBUAN
22476,SAMPURAN
22313,"PARDEDE ONAN"
22311,"NAPITUPULU BAGASAN"
22315,"BALIGE III"
22316,"BALIGE I"
22314,"LUMBAN DOLOK HAUMA BANGE"
22319,"TAMBUNAN SUNGE"
22352,MEAT
22312,TAMPAHAN
22354,PANGURURAN
22355,SIANTARASA
22353,"BANUA HUTA"
22380,SIGUMPAR
22356,"SIANTAR SIGORDANG"
22357,"TANGGA BATU I"
22384,PARMAKSIAN
22388,"LUMBAN JULU"
22383,SIBUNTUON
22381,"LUMBAN BINANGA"
22385,SAMPUARA
22389,"PARDAMEAN AJIBATA"
22382,PARDOMUAN
22386,AJIBATA
22387,"BONATUA LUNASI"
21451,"BILAH HULU"
21477,SENNAH
21462,PANGKATAN
21415,"BILAH BARAT"
21459,"TB LINGGAHARA BARU"
21471,"SELAT BESAR"
21476,"TANJUNG SARANG ELANG"
21470,"PANAI HULU"
21472,"PASAR TIGA"
21473,WONOSARI
21423,LOBUSONA
21424,SIDOREJO
21425,SIGAMBAL
21427,"DANAU BALE"
21426,PARDAMEAN
21422,"UJUNG BANDAR"
21421,"BAKARAN BATU"
21429,"URUNG KOMPAS"
21428,SIOLDENGAN
21414,"PADANG BULAN"
21418,KARTINI
21412,RANTAUPRAPAT
21417,CENDANA
21416,BINARAGA
21413,SIRINGO-RINGO
21411,"PADANG MATINGGI"
21419,"PULO PADANG"
21293,SITUNJAK
21274,"AEK SONGSONGAN"
21278,"PULAU RAKYAT"
21275,"AEK LOBA"
21273,"AEK KUASAN"
21276,"AEK NABUNTU"
21381,"SEI KEPAYANG TENGAH"
21382,"SEI NANGKA"
21383,"SEI SEMBILANG"
21351,"BAGAN ASAHAN"
21352,"TANJUNG BALAI"
21271,"ANJUNG GANJANG"
21277,"MEKAR TANJUNG"
21270,"TELUK DALAM"
21272,"PULAU PULE"
21291,PASIRAN
21279,"SEI DADAP"
21292,"PADANG SARI"
21261,"TINGGI RAJA"
21260,"SETIA JANJI"
21264,SUKAJADI
21262,"SUKA MAKMUR"
21266,"RAWANG PANCA ARGA"
21263,SUBUR
21265,"BANGUN SARI"
21268,"BANGUN SARI"
21267,"SILAU LAUT"
21213,"SEI RENGGAS"
21214,"KISARAN BARAT"
21218,"TEGAL SARI"
21215,"KISARAN KOTA"
21216,"MEKAR BARU"
21212,"DADI MULYO"
21217,"SIDO MUKTI"
21211,"BUNUT DARAT"
21224,SENTANG
21227,"KEDAI LEDANG"
21219,"KOTA KISARAN TIMUR"
21222,"KISARAN TIMUR"
21228,SELAWAN
21223,MUTIARA
21226,"SIUMBUT BARU"
21225,"SIUMBUT UMBUT"
21229,"KARANG ANYER"
21221,LESTARI
21166,"NAGORI PURBA"
21177,"HARANGGAOL HORISON"
21169,"UJUNG SARIBU"
21163,"DOLOK PARDAMEAN"
21171,SIDAMANIK
21188,"PEMATANG SIDAMANIK"
21174,"SIPANGAN BOLON"
21181,PARBALOGAN
21191,"JAWA TONGAH II"
21178,HATONDUHAN
21173,"DOLOK PARMONANGAN"
21172,"JORLANG HATARAN"
21167,"BANGUN MARIAH"
21161,PANEI
21165,"PANOMBEIAN PANE"
21160,RAYA
21164,"DOLOG MASAGAL"
21168,"DOLOK SILAU"
21156,"RAYA KAHEAN"
21154,"TAPIAN DOLOK"
21155,"DOLOK BATU NANGGAR"
21151,SIANTAR
21195,"PEMATANG PANOMBEAN"
21175,"GUNUNG MALELA"
21194,"BANDAR MALELA"
21176,"GUNUNG MALIGAS"
21182,"HUTA BAYU RAJA"
21192,"BAH JAMBI"
21153,"JAWA MARAJA BAH JAMBI"
21186,"PEMATANG BANDAR"
21193,"NAGA SOPPA"
21162,BANDAR
21184,BANDAR
21157,"BANDAR NAGORI"
21185,"BANDAR MASILAM"
21183,"MEKAR REJO"
21187,"UJUNG PADANG"
22216,SIDIANGKAT
22212,"BATANG BERUH"
22217,"BINTANG HULU"
22218,"KALANG SIMBARA"
22213,KALANG
22215,"BLANG MALUM"
22214,"KUTA GAMBIR"
22211,SIDIKALANG
22210,SIDIKALANG
22256,SAMBALIANG
22251,BERAMPU
22257,"SITINJO II"
22219,SITINJO
22282,BANGUN
22284,PAROPO
22280,SILAHISABUNGAN
22262,"LAE PANGINUMAN"
22264,"LUMBAN TORUAN"
22281,"LAE PARIRA"
22261,"SIEMPAT NEMPU"
22254,PANDAN
22263,"SIEMPAT NEMPU HILIR"
22252,PALDING
22255,"TUPAK RAJA"
22250,"GUNUNG SITEMBER"
22283,"PEGAGAN HILIR"
22253,"TANAH PINEM"
22165,MARDINGDING
22164,KUTAMBELIN
22163,NAGERI
22161,"KUTA GERAT"
22162,KUTAGERAT
22155,"KUTABULUH GUGUNG"
22154,KUTAKEPAR
22156,TIGANDERKET
22150,"SIMPANG EMPAT"
22157,KUTARAYAT
22151,"NAMAN TERAN"
22158,"SEMANGAT GUNUNG"
22153,MERDEKA
22114,KABANJAHE
22115,"PADANG MAS"
22112,"GUNG NEGERI"
22113,"KAMPUNG DALAM"
22119,"SUMBER MUFAKAT"
22111,KABANJAHE
22152,"LAU GUMBA"
22170,TIGAPANAH
22159,"DOLAT RAYAT"
22171,"DOLAT RAYAT"
22173,AJINEMBAH
22172,BARUSJULU
20583,"MARJANJI TONGAH"
20582,"TANAH GARA HULU"
20353,"SEMBAHE BARU"
20363,"LAU BARUS BARU"
20581,"UJUNG RAMBE"
20585,"KERAMAT GAJAH"
20362,"TANJUNG MORAWA"
20361,"MARINDAL II"
20355,"SUKA MAKMUR"
20354,"SEI MENCIRIM"
20357,"SUKA MAJU"
20356,"TANJUNG SELAMET"
20352,PORWODADI
20351,SUNGGAL
20374,"PALU KURAU"
20373,"KARANG GADING"
20371,"KENANGAN BARU"
20372,MESJID
20553,"BAGAN SERDANG"
20552,BERINGIN
20513,"PALUH KEMIRI"
20514,"TANJUNG GARBUS"
20518,"PAGAR JATI"
20515,SYAHMAD
20516,"LUBUK PAKAM III"
20512,"BAKARAN BATU"
20511,"LUBUK PAKAM"
20517,SEKIP
20358,SIDODADI
20551,"SUKA MANDI HILIR"
20777,SALAPIAN
20775,"KUTA GAJAH"
20773,KUTAMBARU
20771,"MEKAR JAYA"
20774,BAHOROK
20772,"BELA RAKYAT"
20762,"SELAYANG BARU"
20761,"SUKA MAKMUR"
20814,"KWALA BINGAI"
20813,SIDOMULYO
20812,"PANTAI GEMI"
20815,PERDAMAIAN
20818,"ARA CONDONG"
20817,"KWALA BEGUMIT"
20819,"KARANG REJO"
20816,STABAT
20885,STUNGKIT
20851,WAMPU
20883,"KARYA JADI"
20884,"ALUR MELATI"
20811,"SAWIT SEBERANG"
20852,"BUKIT SARI"
20850,"PADANG TUALANG"
20854,"SUKA DAMAI TIMUR"
20855,"SUKA MULIA"
20853,"PEMATANG CENGAL BARAT"
20856,PASIRAN
20857,"TELUK MEKU"
20882,"HARAPAN MAKMUR"
20776,"SEI LEPAN"
20881,KELANTAN
20858,"PEMATANG JAYA"
20891,"SERANG JAYA HILIR"
20859,"PEMATANG JAYA"
22887,"TANAH MASA"
22881,ONAYA
22882,"PULAU-PULAU BATU"
22884,"PULAU-PULAU BATU TIMUR"
22886,SIMUK
22883,"PULAU-PULAU BATU BARAT"
22885,"PULAU-PULAU BATU UTARA"
22834,BAWOFANAYAMA
22835,HILISATARO
22833,"BONIA HILISIMAETANO"
22865,MAZINO
22868,"LUAHAGUNDRE MANIAMOLO"
22869,ONOLALU
22866,ULUSUSUA
22874,SOMAMBAWA
22832,HILIORUDUA
22837,"BINTANG BARU"
22838,GUIGUI
22836,LAWINDRA
22839,HILIBADALU
22878,IDANOTAE
22873,BORONADU
22831,"SOLEDUA DUA"
22455,SIAMBATON
22454,SIGALOGO
22481,NAGURGURAN
22453,"PURBA DOLOK"
22452,"HUTA RAJA"
22475,HABEAHAN
22482,"PEARUNG SILALI"
22477,PARANGINAN
22459,SIMANGULAMPE
22483,"HUTAPAUNG UTARA"
22457,POLLUNG
22456,PARLILITAN
22485,SIHOMBU
22474,SIARO
22451,TARABINTANG
22272,BOANGMANALU
22270,PAGINDAR
22276,"SITELLU / SITELU TALI URANG JULU"
22273,"KECUPAK II"
22271,PERDUHAPEN
22275,"SILIMA KUTA"
22278,"BULUH TELLANG"
22277,TRAJU
22274,"SIEMPAT RUBE"
22391,HARIAN
22394,NAINGGOLAN
22397,"SALAON DOLOK"
22393,"PARDOMUAN NAULI"
22390,PANGURURAN
22398,PARDOMUAN
22392,PARMONANGAN
22396,"HUTA GINJANG"
22395,SIMANINDO
20982,KOTARIH
20981,"BATU MASAGI"
20983,PANOMBEAN
20984,"BINTANG BAYU"
20991,MALASORI
20990,"SERBA JADI"
20992,"GUNUNG PANE"
20993,"DOLOK MERAWAN"
20651,"PAYA MABAR"
20999,"TEBING TINGGI"
20652,PENGGALANGAN
20998,"TEBING SYAHBANDAR"
20994,"GELAM SEI SERIMAH"
20996,SUKAJADI
20929,"SUKA DAMAI"
20922,"BAMBAN ESTATE"
20923,"SEI. BULUH"
20921,"SEI BAMBAN"
20924,PON
20925,"RAMPAH ESTATE"
20995,"SEI BAMBAN"
20997,"TELUK MENGKUDU"
20985,PERBAUNGAN
20988,"KARANG ANYAR"
20986,PEGAJAHAN
20987,"KOTA PARI"
21252,"SEI BALAI"
21253,"TANJUNG TIRAM"
21654,"DAHARI INDAH"
21254,TALAWI
21653,GUNTUNG
21255,"LIMA PULUH"
21655,"PEMATANG PANJANG"
21656,TANJUNGMULYA
21256,"AIR PUTIH"
21657,BROHOL
21257,"SEI SUKA"
21652,DURIAN
21658,PAGURAWAN
21258,"MEDANG DERAS"
22781,SITANGGORU
22782,SITOPAYAN
22741,PORTIBI
22754,"PADANG BOLAK"
22751,"PADANG BOLAK TENGGARA"
22783,"KOSIK PUTIH"
22747,SIMANGAMBAT
22746,"UJUNG BATU"
22752,"HALONGONAN TIMUR"
22759,"HUTA BARU"
22784,HASAHATAN
22785,"SIPOGAS A"
22757,"DOLOK SIGOMPULON"
22740,"HULU SIHAPAS"
22762,SIMARTOLU
22767,"ULU BARUMUN"
22764,"BARUMUN SELATAN"
22766,"LUBUK BARUMUN"
22761,"PARAU SORAT"
22765,"SUNGAI JIOR"
22795,HUTANOPAN
22763,BARUMUN
22742,"BATANG LUBU SUTAM"
22776,"HUTA RAJA TINGGI"
22794,"TANJUNG BARINGIN"
22797,SIGADING
22753,"PADANG GARUGUR"
22756,"JANJI MATOGU"
22791,TANJUNG
22793,HUTABARU
22792,"SAYUR MAHINCAT"
22796,"AEK BUATON"
22755,"SIHAPAS BARUMUN"
21571,MARSONJA
21465,"SEI/SUNGAI KANAN"
21572,BUNUT
21466,TORGAMBA
21512,SIMATAHARI
21514,"PASIR TUNTUNG"
21513,MAMPANG
21516,HADUNDUNG
21518,"PERKEBUNAN NOMARK"
21517,SOSOPAN
21511,"KOTA PINANG"
21519,"PERK. SEI RUMBIA"
21515,SISUMUT
21464,KOTAPINANG
21561,SUKADAME
21461,SILANGKITANG
21563,"TANJUNG MULIA"
21463,"KAMPUNG RAKYAT"
21754,"PULO JANTAN"
21454,"NA IX-X"
21752,"AEK HITETORAS"
21452,MARBAU
21782,"BANDAR SELAMAT"
21455,"AEK KUO"
21755,"UJUNG PADANG"
21456,"AEK NATAS"
21781,"SIALANG TAJI"
21458,"KUALUH SELATAN"
21774,"TANJUNG MANGEDAR"
21474,"KUALUH HILIR"
21713,"KUALA BERINGIN"
21715,"PULO DOGOM"
21716,"PERKEBUNAN LONDUT"
21714,PERPAUDANGAN
21711,"AEK KANOPAN"
21717,"PERKEBUNAN MAMBANG MUDA"
21712,"AEK KANOPAN TIMUR"
21719,"SUKARAME BARU"
21718,SONOMARTANI
21457,"KUALUH HULU"
21775,SIMANDULANG
21475,"KUALUH LEIDONG"
22842,HAREFA
22860,"TUGALA OYO"
22843,MAZINGO
22844,BOTOMBAWO
22845,SIFAHANDRO
22852,SAWO
22856,"HILIGEO AFIA"
22841,TEFAO
22858,"LAHEWA TIMUR"
22855,LASARA
22857,"LAURU LAHEWA"
22853,HILIGAWOLO
22861,OMBOLATA
22864,LAHOMI
22877,HILIMBOWO
22875,WANGO
22893,HILIMBOWO
22813,"MANDREHE UTARA"
22863,FADORO
22867,MANDREHE
22895,"LASARA FAGA"
22862,MORO'O
22511,"ANGIN NAULI"
22512,"HUTA TONGA-TONGA"
22514,"HUTA BARANGAN"
22513,SIMARE-MARE
22521,"KOTA BARINGIN"
22522,"PASAR BARU"
22523,"PASAR BELAKANG"
22524,"PANCURAN GEROBAK"
22533,"AEK HABIL"
22536,"AEK MANIS"
22538,"AEK PAROMBUNAN"
22537,"AEK MUARA PINANG"
22534,"PANCURAN PINANG"
22531,"PANCURAN KERAMBIL"
22532,"PANCURAN DEWA"
22535,"PANCURAN BAMBU"
21361,SIJAMBI
21362,GADING
21369,"PANTAI JOHOR"
21368,"DATUK BANDAR"
21377,"BUNGA TANJUNG"
21367,"DATUK BANDAR TIMUR"
21373,"SELAT LANCANG"
21374,"SELAT TANJUNG MEDAN"
21364,"DATUK BANDAR TIMUR"
21375,"SEMULA JADI"
21365,"DATUK BANDAR TIMUR"
21376,"PULAU SIMARDAN"
21366,"DATUK BANDAR TIMUR"
21312,"TANJUNG BALAI KOTA II"
21311,"TANJUNG BALAI KOTA I"
21314,KARYA
21313,PERWIRA
21315,"PANTAI BURUNG"
21316,"TANJUNG BALAI SELATAN"
21321,"TANJUNG BALAI KOTA III"
21325,"MATA HALASAN"
21324,"KUALO SILAU BESTARI"
21322,"TANJUNG BALAI KOTA IV"
21323,SEJAHTERA
21341,"PASAR BARU"
21344,"KERAMAT KUBAH"
21343,"SUMBER SARI"
21342,"MUARA SENTOSA"
21345,"SUNGAI RAJA"
21335,"BETING KUALA KAPIAS"
21331,"KAPIAS PULAU BUAYA"
21334,"SEI MERBAU"
21333,"PEMATANG PASIR"
21332,PERJUANGAN
21129,"NAGA HUTA TIMUR"
21127,"MARIHAT JAYA"
21128,"SIANTAR MARIMBUN"
21126,"AEK NAULI"
21125,MARTIMBANG
21124,KRISTEN
21123,TOBA
21122,KARO
21121,SIMALUNGUN
21114,SIPINGGOL-PINGGOL
21115,"SIANTAR BARAT"
21118,DWIKORA
21117,PROKLAMASI
21116,"TIMBANG GALUNG"
21113,SIMARITO
21112,BANJAR
21111,BANTAN
21143,MARTOBA
21144,MELAYU
21145,BARU
21146,SUKADAME
21142,BANE
21141,SIGULANG-GULANG
21147,KAHEAN
21134,"KEBUN SAYUR"
21133,TOMUAN
21132,PAHLAWAN
21135,MERDEKA
21131,PARDOMUAN
21136,"SIANTAR TIMUR"
21138,"TANJUNG PINGGIR"
21137,"SIANTAR SITALASARI"
21139,"BAH SORMA"
20623,PABATU
20625,"BANDAR SONO"
20622,"PADANG MERBAU"
20624,"PADANG HULU"
20626,MANDAILING
20628,"PASAR GAMBIR"
20633,RAMBUNG
20632,"TEBING TINGGI LAMA"
20627,"PASAR BARU"
20615,"BADAK BEJUANG"
20614,RAMBUTAN
20617,"TANJUNG MARULAK"
20618,"MEKAR SENTOSA"
20616,RAMBUTAN
20621,DURIAN
20613,"BANDAR SAKTI"
20612,"PINANG MANCUNG"
20611,BEROHOL
20635,"TEBING TINGGI"
20634,"DEBLOD SUNDORO"
20631,"TAMBANGAN HULU"
20636,"PADANG HILIR"
20137,SIDOMULYO
20136,"KEMENANGAN TANI"
20135,"SIMPANG SELAYANG"
20134,"TANJUNG SELAMAT"
20138,MANGGA
20141,"MEDAN TUNTUNGAN"
20142,"KWALA BEKALA"
20144,"GEDUNG JOHOR"
20145,"KEDAI DURIAN"
20146,"TITI KUNING"
20143,"PANGKALAN MANSUR"
20147,"HARJOSARI I"
20249,AMPLAS
20229,"MEDAN AMPLAS"
20148,"TIMBANG DELI"
20149,"BANGUN MULIA"
20228,"MEDAN TENGGARA"
20227,DENAI
20226,"MEDAN DENAI"
20216,"SUKARAMAI II"
20219,"SITIREJO I"
20218,"SUDIREJO 1"
20217,"PASAR MERAH BARAT"
20213,MESJID
20215,"KOTAMATSUM III"
20214,"SEI RENGAS I"
20212,"PUSAT PASAR"
20211,"PANDAU HULU I"
20158,"KAMPUNG BARU"
20159,SUKARAJA
20151,AUR
20157,POLONIA
20152,"MADRAS HULU"
20156,"TITI RANTE"
20155,"PADANG BULAN"
20154,BABURA
20153,"PETISAH HULU"
20131,"MEDAN SELAYANG"
20132,TANJUNGSARI
20133,"ASAM KUMBANG"
20128,SUNGGAL
20121,"BABURA SUNGGAL"
20122,"SEI SIKAMBING B"
20127,LALANG
20126,"CINTA DAMAI"
20123,"DWI KORA"
20124,HELVETIA
20125,"TANJUNG GUSTA"
20119,"SEI SIKAMBING D"
20112,"PETISAH TENGAH"
20113,SEKIP
20118,"SEI PUTIH BARAT"
20111,KESAWAN
20114,SILALAS
20117,"KARANG BEROMBAK"
20115,"GLUGUR KOTA"
20116,"PULO BERAYAN KOTA"
20234,SIDODADI
20231,"MEDAN TIMUR"
20235,DURIAN
20238,"GLUGUR DARAT I"
20239,"MEDAN TIMUR"
20232,"MEDAN PERJUANGAN"
20233,"MEDAN PERJUANGAN"
20236,"MEDAN PERJUANGAN"
20237,"MEDAN PERJUANGAN"
20221,"INDRA KASIH"
20222,SIDOREJO
20223,"BANDAR SELAMAT"
20224,BANTAN
20225,TEMBUNG
20241,"TANJUNG MULIA HILIR"
20242,MABAR
20243,"KOTA BANGUN"
20244,TITIPAPAN
20251,BESAR
20259,TANGKAHAN
20525,"MEDAN LABUHAN"
20252,"SEI MATI"
20253,"PEKAN LABUHAN"
20258,"NELAYAN INDAH"
20524,"MEDAN LABUHAN"
20245,"TANAH ENAM RATUS"
20255,"RENGAS PULAU"
20256,TERJUN
20257,"PAYA PASIR"
20250,"MEDAN MARELAN"
20254,"LABUHAN DELI"
20416,"BELAWAN SICANANG"
20415,"BELAWAN BAHAGIA"
20412,"BELAWAN II"
20413,"BAGAN DELI"
20414,"MEDAN BELAWAN"
20411,"BELAWAN I"
20725,"TANAH MERAH"
20728,"BHAKTI KARYA"
20726,"TANAH SERIBU"
20727,PUJIDADI
20724,"BINJAI ESTATE"
20723,"RAMBUNG BARAT"
20722,"RAMBUNG DALAM"
20721,"RAMBUNG TIMUR"
20715,BERNGAM
20713,KARTINI
20714,TANGSI
20712,BINJAI
20711,"PEKAN BINJAI"
20733,MENCIRIM
20734,TUNGGURONO
20736,"DATARAN TINGGI"
20732,"TIMBANG LANGKAT"
20731,"TANAH TINGGI"
20735,"SUMBER MULYOREJO"
20737,"SUMBER KARYA"
20743,PAHLAWAN
20741,JATINEGARA
20742,NANGKA
20748,"JATI MAKMUR"
20745,DAMAI
20744,"KEBUN LADA"
20747,"CENGKEH TURI"
20746,"JATI KARYA"
20749,"JATI UTOMO"
20716,"LIMAU SUNDAI"
20718,"PAYA ROBA"
20719,"SUKA MAJU"
20717,"SUKA RAMAI"
22748,"LABUHAN LABO"
22730,"PADANGSIDIMPUAN / PADANG SIDEMPUAN TENGGARA"
22724,"WEK VI"
22725,"UJUNG PANDANG"
22726,"AEK TAMPANG"
22728,SILANDIT
22722,LOSUNG
22727,"PADANG MATINGGI"
22721,"SITAMIANG BARU"
22723,"PADANGSIDIMPUAN / PADANG SIDEMPUAN SELATAN"
22743,"BATUNADUA JULU"
22731,"PADANGSIDIMPUAN / PADANG SIDEMPUAN BATUNADUA"
22717,"WEK I"
22716,TANOBATO
22712,"BONAN DOLOK"
22715,SADABUAN
22714,PANYANGGAR
22713,"LOSUNG BATU."
22718,BINCAR
22719,"KAYU OMBUN"
22711,"PADANGSIDIMPUAN / PADANG SIDEMPUAN UTARA"
22705,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22701,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22704,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22706,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22702,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22707,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22708,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22700,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22703,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22709,"PADANGSIDIMPUAN / PADANG SIDEMPUAN HUTAIMBARU"
22749,"PINTU LANGIT JAE"
22729,"PADANGSIDIMPUAN / PADANG SIDEMPUAN ANGKOLA JULU"
22825,BAWODESOLO
22870,"GUNUNGSITOLI IDANOI"
22823,"HILIGODU OMBOLATA"
22822,"ONONAMOLO II LOT"
22815,ILIR
22816,"LASARA BAHILI"
22814,MUDIK
22812,SAOMBO
22811,"OMBOLATA ULU"
22817,"SIFALAETE ULU"
22818,MADULA
22810,GUNUNGSITOLI
22821,AFIA
22851,"GUNUNGSITOLI UTARA"
25782,MAKALO
25391,"PAGAI SELATAN"
25399,SIKAKAP
25781,BETUMONGA
25390,"PAGAI UTARA"
25772,MATOBE
25773,MATOBE
25392,"SIPORA SELATAN"
25771,"SIPORA JAYA"
25398,"SIPORA UTARA"
25793,MATOTONAN
25397,"SIBERUT SELATAN"
25393,"SIBERUT BARAT DAYA"
25796,CIMPUNGAN
25396,"SIBERUT TENGAH"
25794,MALANCAN
25395,"SIBERUT UTARA"
25795,SIGAPOKNA
25394,"SIBERUT BARAT"
25675,SILAUT
25674,LUNANG
25672,"BASA AMPEK BALAI TAPAN"
25670,"RANAH AMPEK HULU TAPAN"
25671,"PANCUNG SOAL"
25673,AIRPURA
25668,"LINGGO SARI BAGANTI"
25666,"RANAH PESISIR"
25663,LENGAYANG
25662,SUTERA
25661,"BATANG KAPAS"
25651,"IV JURAI"
25652,BAYANG
25653,"IV NAGARI BAYANG UTARA"
25654,"KOTO XI TARUSAN"
27373,"PANTAI CERMIN"
27371,"LEMBAH GUMANTI"
27372,"HILIRAN GUMANTI"
27387,"PAYUNG SEKAKI"
27374,"TIGO LURAH"
27384,"LEMBANG JAYA"
27383,"DANAU KEMBAR"
27365,"GUNUNG TALANG"
27381,"BUKIT SUNDI"
27388,"IX KOTO SUNGAI LASI"
27361,KUBUNG
27355,"X KOTO DIATAS"
27356,"X KOTO SINGKARAK"
27389,"JUNJUNG SIRIH"
27572,"KAMANG BARU"
27571,"TANJUNG GADANG"
27554,SIJUNJUNG
27553,"LUBUAK TAROK"
27561,"IV NAGARI"
27564,KUPITAN
27562,"KOTO VII"
27563,"SUMPUR KUDUS"
27151,"SEPULUH KOTO"
27265,BATIPUH
27266,"BATIPUAH SELATAN"
27264,PARIANGAN
27271,RAMBATAN
27216,"LIMA KAUM"
27211,"LIMA KAUM"
27213,"LIMA KAUM"
27280,"TANJUNG EMAS"
27282,"PADANG GANTING"
27292,"LINTAU BUO"
27293,"LINTAU BUO UTARA"
27294,SUNGAYANG
27261,"SUNGAI TARAB"
27262,SALIMPAUANG
